"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,19168,"v_lshl_add_u64 v[2:3], v[0:1], 2, s[2:3]",0,0,0,0,""
2,19176,"v_cmp_gt_u64_e32 vcc, s[8:9], v[2:3]",0,0,0,0,""
2,19180,"s_and_saveexec_b64 s[12:13], vcc",0,0,0,0,""
2,19184,"s_cbranch_execz 36",0,0,0,0,""
2,19188,"s_cmp_lg_u32 s6, 0",0,0,0,0,""
2,19192,"s_cselect_b64 s[0:1], -1, 0",0,0,0,0,""
2,19196,"s_mov_b32 s11, 0",0,0,0,0,""
2,19200,"v_cndmask_b32_e64 v4, 0, 1, s[0:1]",0,0,0,0,""
2,19208,"s_lshl_b64 s[14:15], s[10:11], 2",0,0,0,0,""
2,19212,"s_mov_b64 s[16:17], 0",0,0,0,0,""
2,19216,"v_cmp_ne_u32_e64 s[0:1], 1, v4",0,0,0,0,""
2,19224,"s_branch 6",0,0,0,0,""
2,19228,"v_lshl_add_u64 v[2:3], v[2:3], 0, s[14:15]",0,0,0,0,""
2,19236,"v_cmp_le_u64_e32 vcc, s[8:9], v[2:3]",0,0,0,0,""
2,19240,"s_or_b64 s[16:17], vcc, s[16:17]",0,0,0,0,""
2,19244,"s_andn2_b64 exec, exec, s[16:17]",0,0,0,0,""
2,19248,"s_cbranch_execz 20",0,0,0,0,""
2,19252,"s_and_b64 vcc, exec, s[0:1]",0,0,0,0,""
2,19256,"s_cbranch_vccnz 65528",0,0,0,0,""
2,19260,"s_mov_b64 s[18:19], 0",0,0,0,0,""
2,19264,"s_mov_b32 s11, s6",0,0,0,0,""
2,19268,"s_add_u32 s20, s4, s18",0,0,0,0,""
2,19272,"s_addc_u32 s21, s5, s19",0,0,0,0,""
2,19276,"s_load_dword s20, s[20:21], 0x0",0,0,0,0,""
2,19284,"s_add_i32 s11, s11, -1",0,0,0,0,""
2,19288,"v_lshl_add_u64 v[4:5], v[2:3], 0, s[18:19]",0,0,0,0,""
2,19296,"s_add_u32 s18, s18, 4",0,0,0,0,""
2,19300,"s_addc_u32 s19, s19, 0",0,0,0,0,""
2,19304,"s_cmp_eq_u32 s11, 0",0,0,0,0,""
2,19308,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
2,19312,"v_mov_b32_e32 v6, s20",0,0,0,0,""
2,19316,"global_store_dword v[4:5], v6, off",0,0,0,0,""
2,19324,"s_cbranch_scc0 65521",0,0,0,0,""
2,19328,"s_branch 65510",0,0,0,0,""
2,19332,"s_or_b64 exec, exec, s[12:13]",0,0,0,0,""
2,19336,"s_mov_b64 s[0:1], 0",0,0,0,0,""
2,19340,"s_mov_b64 s[14:15], 0",0,0,0,0,""
2,19344,"s_mov_b64 s[12:13], 0",0,0,0,0,""
